epoch,step,success_rate,train_loss_epoch,train_loss_step,valid_loss
0,49,,,128.77273559570312,
0,99,,,93.38257598876953,
0,149,,,76.11463928222656,
0,199,,,68.56123352050781,
0,249,,,60.82464599609375,
0,299,,,58.80665969848633,
0,349,,,53.61373519897461,
0,399,,,51.50847244262695,
0,449,,,51.762779235839844,
0,499,,,47.278167724609375,
0,549,,,45.819091796875,
0,599,,,48.316497802734375,
0,649,,,44.81357955932617,
0,699,,,46.590999603271484,
0,749,,,44.52332305908203,
0,799,,,40.706703186035156,
0,849,,,39.59233093261719,
0,899,,,40.45995330810547,
0,949,,,36.709571838378906,
0,999,,,38.650672912597656,
0,1049,,,37.044090270996094,
0,1099,,,37.90427017211914,
0,1149,,,36.127288818359375,
0,1199,,,39.74436950683594,
0,1249,,,34.01826858520508,
0,1299,,,36.45528030395508,
0,1349,,,36.3959846496582,
0,1399,,,33.97561264038086,
0,1449,,,31.749975204467773,
0,1499,,,33.24473190307617,
0,1549,,,31.3170166015625,
0,1599,,,34.1477165222168,
0,1649,,,32.92848205566406,
0,1699,,,31.477216720581055,
0,1749,,,28.93175506591797,
0,1799,,,29.001176834106445,
0,1849,,,31.079513549804688,
0,1899,,,29.02199935913086,
0,1949,,,28.00540542602539,
0,1999,,,29.774051666259766,
0,2049,,,30.827228546142578,
0,2099,,,27.37065315246582,
0,2149,,,27.92170524597168,
0,2199,,,29.844938278198242,
0,2249,,,26.80081558227539,
0,2299,,,26.22667121887207,
0,2349,,,26.475021362304688,
0,2399,,,27.222209930419922,
0,2449,,,24.45624542236328,
0,2499,,,28.420738220214844,
0,2549,,,27.8544979095459,
0,2599,,,25.634708404541016,
0,2649,,,23.222713470458984,
0,2699,,,25.678884506225586,
0,2749,,,27.935380935668945,
0,2799,,,24.077056884765625,
0,2849,,,25.641258239746094,
0,2899,,,25.925477981567383,
0,2949,,,24.922794342041016,
0,2999,,,22.858327865600586,
0,3049,,,22.924348831176758,
0,3099,,,22.705577850341797,
0,3149,,,23.084213256835938,
0,3199,,,23.676342010498047,
0,3249,,,22.048192977905273,
0,3299,,,23.835174560546875,
0,3349,,,22.499244689941406,
0,3399,,,21.3254451751709,
0,3449,,,23.145483016967773,
0,3499,,,21.70502471923828,
0,3549,,,20.852205276489258,
0,3599,,,22.173250198364258,
0,3649,,,21.985980987548828,
0,3699,,,22.73972511291504,
0,3749,,,20.191314697265625,
0,3799,,,22.530916213989258,
0,3849,,,21.36825942993164,
0,3899,,,23.26474952697754,
0,3949,,,21.941375732421875,
0,3999,,,20.03293228149414,
0,4049,,,20.702455520629883,
0,4099,,,21.295331954956055,
0,4149,,,20.958024978637695,
0,4199,,,20.889175415039062,
0,4249,,,19.365638732910156,
0,4299,,,19.68018341064453,
0,4349,,,19.157442092895508,
0,4399,,,21.800045013427734,
0,4449,,,19.69877052307129,
0,4499,,,19.07879638671875,
0,4549,,,20.992000579833984,
0,4599,,,20.421072006225586,
0,4649,,,17.768888473510742,
0,4699,,,20.865493774414062,
0,4749,,,19.020465850830078,
0,4799,,,18.220502853393555,
0,4849,,,21.524595260620117,
0,4899,,,21.055776596069336,
0,4949,,,21.06554412841797,
0,4999,,,19.005887985229492,
0,5049,,,21.246170043945312,
0,5099,,,19.328125,
0,5149,,,18.422771453857422,
0,5199,,,20.06829261779785,
0,5249,,,20.368309020996094,
0,5299,,,21.983060836791992,
0,5349,,,19.24308967590332,
0,5399,,,19.215070724487305,
0,5449,,,18.656288146972656,
0,5499,,,19.050411224365234,
0,5549,,,19.809370040893555,
0,5599,,,18.436878204345703,
0,5649,,,18.33879852294922,
0,5699,,,18.862817764282227,
0,5749,,,19.63963508605957,
0,5799,,,18.484285354614258,
0,5849,,,18.048246383666992,
0,5899,,,18.33907127380371,
0,5949,,,19.395248413085938,
0,5999,,,17.346290588378906,
0,6049,,,19.172748565673828,
0,6099,,,17.273202896118164,
0,6149,,,18.86052894592285,
0,6199,,,19.57391357421875,
0,6249,,,19.67525291442871,
0,6299,,,17.967838287353516,
0,6349,,,18.159425735473633,
0,6399,,,19.03435516357422,
0,6449,,,18.327972412109375,
0,6499,,,16.800432205200195,
0,6549,,,18.555185317993164,
0,6599,,,17.029340744018555,
0,6649,,,17.991445541381836,
0,6699,,,17.215547561645508,
0,6749,,,16.764453887939453,
0,6799,,,16.36549186706543,
0,6849,,,17.572309494018555,
0,6899,,,18.120891571044922,
0,6949,,,17.98649787902832,
0,6999,,,18.868322372436523,
0,7049,,,17.267963409423828,
0,7099,,,14.850272178649902,
0,7149,,,16.3139705657959,
0,7199,,,17.292530059814453,
0,7249,,,18.23063087463379,
0,7299,,,17.15867042541504,
0,7349,,,16.774171829223633,
0,7399,,,15.993209838867188,
0,7449,,,16.11680030822754,
0,7499,,,17.161840438842773,
0,7549,,,18.33983612060547,
0,7599,,,16.957557678222656,
0,7649,,,18.568744659423828,
0,7699,,,16.005964279174805,
0,7749,,,19.77747917175293,
0,7799,,,15.734857559204102,
0,7849,,,16.302200317382812,
0,7899,,,15.289389610290527,
0,7949,,,16.730060577392578,
0,7999,,,17.221778869628906,
0,8049,,,16.26744270324707,
0,8099,,,16.61703872680664,
0,8149,,,16.132179260253906,
0,8199,,,18.453706741333008,
0,8249,,,14.856363296508789,
0,8299,,,15.600372314453125,
0,8349,,,16.085756301879883,
0,8399,,,16.750822067260742,
0,8449,,,15.250069618225098,
0,8499,,,15.838188171386719,
0,8549,,,15.86210823059082,
0,8599,,,14.361394882202148,
0,8649,,,18.526565551757812,
0,8699,,,16.109195709228516,
0,8749,,,15.398791313171387,
0,8799,,,15.927984237670898,
0,8849,,,14.98511791229248,
0,8899,,,17.995479583740234,
0,8949,,,15.15237808227539,
0,8999,,,14.79284954071045,
0,9049,,,15.388840675354004,
0,9099,,,14.00696086883545,
0,9149,,,16.726070404052734,
0,9199,,,13.291359901428223,
0,9249,,,14.89826488494873,
0,9299,,,15.774483680725098,
0,9349,,,15.299407958984375,
0,9399,,,15.940092086791992,
0,9449,,,14.709247589111328,
0,9499,,,14.052034378051758,
0,9549,,,16.376617431640625,
0,9599,,,16.946630477905273,
0,9649,,,15.200464248657227,
0,9699,,,14.890532493591309,
0,9749,,,16.12054443359375,
0,9799,,,14.630997657775879,
0,9849,,,14.628741264343262,
0,9899,,,14.21833324432373,
0,9945,0.13208827376365662,,,15.174665451049805
0,9945,,25.394521713256836,,
1,9949,,,14.36666202545166,
1,9999,,,15.3043212890625,
1,10049,,,14.094928741455078,
1,10099,,,14.912280082702637,
1,10149,,,16.905235290527344,
1,10199,,,15.102787017822266,
1,10249,,,14.96415901184082,
1,10299,,,15.284344673156738,
1,10349,,,16.545522689819336,
1,10399,,,16.103286743164062,
1,10449,,,15.609721183776855,
1,10499,,,14.695241928100586,
1,10549,,,14.983345985412598,
1,10599,,,15.383957862854004,
1,10649,,,15.639440536499023,
1,10699,,,14.363155364990234,
1,10749,,,14.684202194213867,
1,10799,,,15.393170356750488,
1,10849,,,14.553269386291504,
1,10899,,,13.195869445800781,
1,10949,,,15.629048347473145,
1,10999,,,14.8877592086792,
1,11049,,,13.707117080688477,
1,11099,,,15.233169555664062,
1,11149,,,14.814701080322266,
1,11199,,,14.657352447509766,
1,11249,,,13.224910736083984,
1,11299,,,13.896722793579102,
1,11349,,,14.676307678222656,
1,11399,,,13.502318382263184,
1,11449,,,14.547577857971191,
1,11499,,,15.054652214050293,
1,11549,,,13.457058906555176,
1,11599,,,14.488779067993164,
1,11649,,,16.084369659423828,
1,11699,,,14.252263069152832,
1,11749,,,14.037559509277344,
1,11799,,,15.43942928314209,
1,11849,,,15.715744972229004,
1,11899,,,15.543221473693848,
1,11949,,,14.624166488647461,
1,11999,,,13.585339546203613,
1,12049,,,13.793109893798828,
1,12099,,,14.668354988098145,
1,12149,,,14.633231163024902,
1,12199,,,12.903796195983887,
1,12249,,,14.16335678100586,
1,12299,,,13.4957275390625,
1,12349,,,13.935005187988281,
1,12399,,,14.230302810668945,
1,12449,,,14.93989086151123,
1,12499,,,13.948114395141602,
1,12549,,,14.401224136352539,
1,12599,,,15.290371894836426,
1,12649,,,15.32959270477295,
1,12699,,,13.323966026306152,
1,12749,,,13.13958740234375,
1,12799,,,14.003888130187988,
1,12849,,,14.922832489013672,
1,12899,,,14.642635345458984,
1,12949,,,13.819327354431152,
1,12999,,,13.971765518188477,
1,13049,,,13.675251007080078,
1,13099,,,13.525009155273438,
1,13149,,,14.478133201599121,
1,13199,,,14.235736846923828,
1,13249,,,13.618305206298828,
1,13299,,,13.263476371765137,
1,13349,,,14.56255054473877,
1,13399,,,14.278590202331543,
1,13449,,,14.256685256958008,
1,13499,,,15.189776420593262,
1,13549,,,15.080843925476074,
1,13599,,,14.902162551879883,
1,13649,,,12.026616096496582,
1,13699,,,12.862234115600586,
1,13749,,,13.705587387084961,
1,13799,,,13.87077522277832,
1,13849,,,12.71533489227295,
1,13899,,,14.842903137207031,
1,13949,,,13.833605766296387,
1,13999,,,14.619688987731934,
1,14049,,,13.491072654724121,
1,14099,,,12.27497673034668,
1,14149,,,13.339801788330078,
1,14199,,,15.589252471923828,
1,14249,,,13.973348617553711,
1,14299,,,15.137032508850098,
1,14349,,,14.320323944091797,
1,14399,,,13.996078491210938,
1,14449,,,12.945908546447754,
1,14499,,,15.052815437316895,
1,14549,,,12.757783889770508,
1,14599,,,13.787830352783203,
1,14649,,,14.145683288574219,
1,14699,,,13.050806999206543,
1,14749,,,12.521265029907227,
1,14799,,,12.708356857299805,
1,14849,,,14.040054321289062,
1,14899,,,12.607884407043457,
1,14949,,,13.385275840759277,
1,14999,,,12.179375648498535,
1,15049,,,13.82370376586914,
1,15099,,,13.391035079956055,
1,15149,,,14.072894096374512,
1,15199,,,12.53740406036377,
1,15249,,,13.692164421081543,
1,15299,,,12.695554733276367,
1,15349,,,14.044788360595703,
1,15399,,,14.592909812927246,
1,15449,,,13.70954418182373,
1,15499,,,12.971449851989746,
1,15549,,,13.188708305358887,
1,15599,,,13.814233779907227,
1,15649,,,13.929669380187988,
1,15699,,,14.043363571166992,
1,15749,,,13.184353828430176,
1,15799,,,12.198995590209961,
1,15849,,,13.08507251739502,
1,15899,,,12.212366104125977,
1,15949,,,14.665090560913086,
1,15999,,,12.119268417358398,
1,16049,,,13.110572814941406,
1,16099,,,14.006690979003906,
1,16149,,,13.269859313964844,
1,16199,,,13.49215030670166,
1,16249,,,12.693363189697266,
1,16299,,,13.796292304992676,
1,16349,,,12.48586368560791,
1,16399,,,13.203571319580078,
1,16449,,,14.289806365966797,
1,16499,,,14.706232070922852,
1,16549,,,12.736713409423828,
1,16599,,,15.102066040039062,
1,16649,,,12.389969825744629,
1,16699,,,13.119497299194336,
1,16749,,,13.15496826171875,
1,16799,,,14.374792098999023,
1,16849,,,13.425710678100586,
1,16899,,,12.374178886413574,
1,16949,,,12.783367156982422,
1,16999,,,12.615633010864258,
1,17049,,,12.470537185668945,
1,17099,,,11.685977935791016,
1,17149,,,13.098938941955566,
1,17199,,,13.690183639526367,
1,17249,,,12.327386856079102,
1,17299,,,14.053925514221191,
1,17349,,,13.536505699157715,
1,17399,,,14.382526397705078,
1,17449,,,12.179513931274414,
1,17499,,,12.610087394714355,
1,17549,,,11.436897277832031,
1,17599,,,12.977692604064941,
1,17649,,,15.693471908569336,
1,17699,,,11.3024320602417,
1,17749,,,12.83204460144043,
1,17799,,,15.099802017211914,
1,17849,,,12.876585006713867,
1,17899,,,13.290106773376465,
1,17949,,,14.475454330444336,
1,17999,,,11.575664520263672,
1,18049,,,11.820984840393066,
1,18099,,,12.649923324584961,
1,18149,,,12.724832534790039,
1,18199,,,11.969255447387695,
1,18249,,,13.350421905517578,
1,18299,,,12.181726455688477,
1,18349,,,12.612828254699707,
1,18399,,,13.556696891784668,
1,18449,,,12.618573188781738,
1,18499,,,13.889904975891113,
1,18549,,,12.93161678314209,
1,18599,,,12.311203002929688,
1,18649,,,12.658082008361816,
1,18699,,,13.689009666442871,
1,18749,,,14.217236518859863,
1,18799,,,13.126513481140137,
1,18849,,,13.198419570922852,
1,18899,,,13.081469535827637,
1,18949,,,12.752821922302246,
1,18999,,,12.721138000488281,
1,19049,,,13.120964050292969,
1,19099,,,12.604533195495605,
1,19149,,,12.24596881866455,
1,19199,,,12.647377967834473,
1,19249,,,12.741968154907227,
1,19299,,,13.927973747253418,
1,19349,,,13.058022499084473,
1,19399,,,13.778385162353516,
1,19449,,,13.39077377319336,
1,19499,,,13.013494491577148,
1,19549,,,13.98708438873291,
1,19599,,,12.39219856262207,
1,19649,,,11.393099784851074,
1,19699,,,12.278030395507812,
1,19749,,,14.383726119995117,
1,19799,,,12.204839706420898,
1,19849,,,12.796318054199219,
1,19891,0.21541322767734528,,,12.811697959899902
1,19891,,13.715189933776855,,
2,19899,,,11.536947250366211,
2,19949,,,12.798393249511719,
2,19999,,,12.589743614196777,
2,20049,,,10.907890319824219,
2,20099,,,13.844252586364746,
2,20149,,,12.046154975891113,
2,20199,,,12.119399070739746,
2,20249,,,10.841961860656738,
2,20299,,,11.630691528320312,
2,20349,,,11.42113208770752,
2,20399,,,12.61620807647705,
2,20449,,,13.085739135742188,
2,20499,,,13.833944320678711,
2,20549,,,11.9545259475708,
2,20599,,,12.784286499023438,
2,20649,,,11.39832592010498,
2,20699,,,11.092599868774414,
2,20749,,,12.556563377380371,
2,20799,,,12.257225036621094,
2,20849,,,13.349303245544434,
2,20899,,,12.067852020263672,
2,20949,,,12.976569175720215,
2,20999,,,12.619579315185547,
2,21049,,,12.116312026977539,
2,21099,,,12.090591430664062,
2,21149,,,11.678264617919922,
2,21199,,,12.146723747253418,
2,21249,,,12.975537300109863,
2,21299,,,13.439064025878906,
2,21349,,,12.39344596862793,
2,21399,,,12.211738586425781,
